chr1,	382.4,	0.982,	199898,	809,	131814,	0.703
chr2,	326.9,	0.983,	199129,	948,	138232,	0.74
chr3,	392.7,	0.98,	171662,	490,	105825,	0.783
chr4,	382.2,	0.98,	180181,	583,	123246,	0.777
chr5,	385.3,	0.976,	163635,	444,	91937,	0.79
chr6,	371.2,	0.978,	165481,	567,	99684,	0.776
chr7,	379.8,	0.977,	156158,	510,	89893,	0.769
chr8,	403.6,	0.982,	137672,	448,	84301,	0.76
chr9,	343.0,	0.978,	118167,	543,	90655,	0.648
chr10,	366.6,	0.981,	129780,	433,	87304,	0.766
chr11,	351.8,	0.971,	117556,	385,	87505,	0.761
chr12,	378.8,	0.983,	118745,	347,	74794,	0.789
chr13,	394.3,	0.982,	89622,	249,	63523,	0.798
chr14,	417.9,	0.973,	84300,	300,	52958,	0.817
chr15,	337.0,	0.975,	76212,	311,	56556,	0.763
chr16,	358.7,	0.978,	84981,	284,	51677,	0.697
chr17,	328.2,	0.972,	72301,	294,	44523,	0.755
chr18,	350.6,	0.988,	65904,	213,	49038,	0.749
chr19,	416.4,	0.983,	63532,	157,	33724,	0.797
chr20,	342.8,	0.978,	58030,	222,	33670,	0.727
chr21,	326.1,	0.973,	38594,	131,	25645,	0.726
chr22,	305.0,	0.97,	37693,	147,	24856,	0.812

Full report:
##Block_i,	Start_pos,	block_length,	num_phased_SNV,	block_quality 
507,	75417685,	4711,	6,	NaN
508,	75497832,	2915,	2,	NaN
509,	75533802,	7660,	6,	NaN
510,	75560670,	5870,	2,	NaN
511,	75580015,	15212,	5,	NaN
512,	75634401,	14847,	4,	NaN
513,	75692792,	155725,	121,	1.0
514,	75893446,	5534,	2,	NaN
515,	75961410,	15286,	5,	NaN
516,	75992318,	11829,	3,	NaN
517,	76036132,	34092,	16,	1.0
518,	76215217,	2687,	2,	NaN
519,	76230837,	17977,	5,	NaN
520,	76295789,	11453,	3,	NaN
521,	76355175,	44989,	7,	1.0
522,	76415509,	775932,	658,	1.0
523,	77209145,	18287,	20,	1.0
524,	77243217,	879,	2,	NaN
525,	77257790,	2,	2,	NaN
526,	77298609,	26571,	7,	1.0
527,	77338879,	19116,	7,	1.0
528,	77383569,	131653,	55,	1.0
529,	77534000,	123971,	133,	1.0
530,	77674907,	268351,	264,	1.0
531,	77969188,	3307,	3,	1.0
532,	77989100,	39506,	5,	NaN
533,	78056245,	19546,	3,	NaN
534,	78098586,	1710,	2,	NaN
535,	78122932,	9775,	5,	NaN
536,	78159409,	82496,	38,	1.0
537,	78280844,	3718,	3,	NaN
538,	78308220,	312774,	498,	1.0
539,	78642081,	244412,	179,	1.0
540,	78933522,	29666,	5,	1.0
541,	79015590,	178692,	174,	1.0
542,	79206482,	38558,	47,	1.0
543,	79261699,	47747,	14,	1.0
544,	79363054,	108259,	116,	1.0
545,	79525505,	217112,	284,	1.0
546,	79754099,	42627,	16,	1.0
547,	79821104,	257682,	264,	1.0
548,	80092538,	224746,	254,	1.0
549,	80338173,	536121,	543,	1.0
550,	80893154,	65593,	75,	1.0
551,	80974782,	66630,	60,	1.0
552,	81068373,	38500,	27,	1.0
553,	81129669,	95332,	124,	1.0
554,	81240227,	0,	1,	NaN
555,	81263444,	21115,	4,	NaN
556,	81296992,	0,	1,	NaN
557,	81394384,	67940,	355,	1.0
558,	81469268,	23801,	40,	NaN
559,	81505277,	103091,	139,	1.0
560,	81609718,	6371,	19,	1.0
561,	81629655,	261122,	574,	1.0
562,	81918776,	7019,	3,	1.0
563,	81954428,	897967,	1215,	1.0
564,	82872899,	13076,	4,	NaN
565,	82904906,	2,	2,	NaN
566,	82920367,	33470,	8,	1.0
567,	82966577,	11016,	3,	1.0
568,	83016916,	9059,	5,	1.0
569,	83044311,	478269,	559,	1.0
570,	83554248,	109504,	115,	1.0
571,	83688360,	314730,	465,	1.0
572,	84064907,	12214,	3,	NaN
573,	84096258,	15201,	3,	0.0
574,	84158284,	10107,	3,	NaN
575,	84253331,	14391,	4,	1.0
576,	84326240,	119706,	80,	1.0
577,	84466704,	60807,	112,	1.0
578,	84559881,	199058,	237,	1.0
579,	84795513,	15215,	4,	1.0
580,	84882707,	80477,	14,	1.0
581,	84977734,	3487,	3,	NaN
582,	85000417,	49690,	11,	1.0
583,	85067203,	506176,	1090,	1.0
584,	85618045,	72986,	85,	1.0
585,	85759796,	252133,	257,	1.0
586,	86033313,	460391,	373,	1.0
587,	86506253,	592815,	947,	0.99677
588,	87114453,	11571,	7,	NaN
589,	87144814,	169818,	294,	1.0
590,	87337293,	601240,	540,	0.98868
591,	87976544,	731008,	934,	1.0
592,	88743893,	22905,	7,	0.5
593,	88779060,	61748,	11,	0.4
594,	88870820,	113121,	64,	1.0
595,	88988555,	176,	3,	1.0
596,	88998296,	3141,	2,	NaN
597,	89011954,	68833,	142,	1.0
598,	89097262,	282092,	367,	1.0
599,	89400458,	86026,	91,	1.0
600,	89516502,	6731,	3,	NaN
601,	89584701,	440210,	371,	0.99385
602,	90052348,	514126,	562,	1.0
603,	90583807,	380695,	312,	0.98881
604,	91002804,	78097,	68,	1.0
605,	91136831,	11212,	2,	NaN
606,	91190034,	8462,	2,	NaN
607,	91279382,	718360,	1019,	0.99788
608,	92010945,	67752,	37,	1.0
609,	92106907,	336610,	492,	1.0
610,	92518116,	1,	2,	NaN
611,	92541325,	15542,	3,	NaN
612,	92678763,	398312,	396,	1.0
613,	93152694,	61774,	37,	0.0
614,	93251468,	29173,	9,	1.0
615,	93300238,	1151598,	1048,	0.99786
616,	94498436,	333345,	253,	1.0
617,	94847097,	483793,	649,	1.0
618,	95347041,	389923,	466,	1.0
619,	95767974,	3657,	2,	NaN
620,	95790668,	0,	1,	NaN
621,	95805475,	480,	2,	NaN
622,	95824612,	23872,	6,	NaN
623,	95867069,	135291,	133,	1.0
624,	96015675,	26303,	8,	NaN
625,	96056629,	28748,	5,	0.0
626,	96098093,	80142,	14,	1.0
627,	96219903,	44178,	8,	NaN
628,	96291451,	48468,	18,	NaN
629,	96357779,	5810,	5,	NaN
630,	96400057,	7352,	2,	NaN
631,	96424665,	12041,	2,	NaN
632,	96483564,	15207,	3,	NaN
633,	96548118,	5064,	2,	NaN
634,	96587751,	3533,	5,	1.0
635,	96620952,	4153,	2,	NaN
636,	96643939,	9038,	4,	NaN
637,	96668994,	25411,	6,	NaN
638,	96719188,	7850,	2,	1.0
639,	96741817,	494781,	724,	0.99317
640,	97358770,	50,	8,	NaN
641,	97415451,	4,	3,	NaN
642,	97437231,	35562,	7,	NaN
643,	97680811,	5794,	2,	NaN
644,	97745980,	7755,	10,	NaN
645,	97778728,	6213,	4,	NaN
646,	97819347,	0,	1,	NaN
647,	97855583,	10709,	2,	NaN
648,	97923368,	12276,	4,	NaN
649,	97997285,	4975,	2,	NaN
650,	98134732,	26551,	4,	NaN
651,	98198983,	80,	6,	NaN
652,	98323592,	0,	1,	NaN
653,	98357129,	6342,	3,	NaN
654,	98397075,	5120,	5,	NaN
655,	98429932,	17105,	5,	1.0
656,	98483343,	0,	1,	NaN
657,	98510700,	1,	2,	NaN
658,	98532731,	21427,	3,	NaN
659,	98571525,	1,	2,	NaN
660,	98749455,	2,	3,	NaN
661,	98806678,	9842,	4,	NaN
662,	98898414,	3114,	2,	NaN
663,	98924048,	23321,	6,	NaN
664,	98973014,	5708,	3,	NaN
665,	99003377,	7761,	14,	NaN
666,	99071297,	3763,	2,	NaN
667,	99143878,	18498,	8,	NaN
668,	99176116,	6493,	2,	NaN
669,	99242487,	0,	1,	NaN
670,	99402558,	123,	6,	NaN
671,	99438443,	1,	2,	NaN
672,	99660363,	127,	5,	NaN
673,	99685431,	0,	1,	NaN
674,	99751172,	13688,	3,	NaN
675,	99802780,	1473,	17,	NaN
676,	99823481,	3009,	2,	NaN
677,	100035820,	3661,	5,	NaN
678,	100130544,	44986,	6,	NaN
679,	100223990,	146012,	157,	0.98438
680,	100396004,	38521,	10,	1.0
681,	100455120,	67353,	13,	0.66667
682,	100543448,	43470,	8,	1.0
683,	100649679,	12689,	2,	1.0
684,	100680018,	2190,	2,	NaN
685,	100714361,	16445,	6,	NaN
686,	100853160,	52065,	9,	1.0
687,	100937338,	7254,	7,	NaN
688,	100968454,	7793,	3,	NaN
689,	100988934,	3041,	3,	NaN
690,	101058844,	7414,	2,	NaN
691,	101081290,	287047,	218,	0.97932
692,	101384909,	11110,	5,	NaN
693,	101418535,	13782,	5,	NaN
694,	101450920,	6275,	2,	NaN
695,	101472193,	24534,	7,	NaN
696,	101510514,	10427,	4,	1.0
697,	101533400,	22154,	7,	1.0
698,	101573980,	8000,	3,	NaN
699,	101619567,	87499,	41,	1.0
700,	101724644,	3817,	4,	1.0
701,	101750545,	13468,	5,	NaN
702,	101789895,	5106,	4,	NaN
703,	101847751,	5679,	23,	NaN
704,	101881911,	309694,	304,	1.0
705,	102206430,	24481,	11,	NaN
706,	102264004,	34592,	7,	1.0
707,	102320058,	6689,	2,	NaN
708,	102351352,	77766,	102,	1.0
709,	102462670,	55207,	73,	1.0
710,	102536408,	56961,	42,	1.0
711,	102620497,	209625,	173,	0.96364
712,	102845241,	136240,	174,	1.0
713,	102994466,	507300,	323,	1.0
714,	103550281,	229414,	115,	0.93151
715,	103793427,	101278,	59,	0.89814
716,	103908080,	309512,	117,	0.94702
717,	104263513,	41988,	14,	1.0
718,	104318966,	9736,	4,	NaN
719,	104340966,	0,	1,	NaN
720,	104360425,	23411,	7,	NaN
721,	104425626,	15904,	3,	NaN
722,	104456795,	0,	1,	NaN
723,	104468667,	11407,	4,	NaN
724,	104496659,	10609,	3,	NaN
725,	104539932,	910193,	943,	1.0
726,	105460785,	40503,	7,	1.0
727,	105516521,	43168,	51,	1.0
728,	105582304,	3,	3,	NaN
729,	105623954,	73391,	42,	1.0
730,	105734298,	0,	1,	NaN
731,	105769684,	0,	1,	NaN
732,	105795538,	566627,	439,	1.0
733,	106389401,	4231,	5,	1.0
734,	106425311,	43131,	19,	NaN
735,	106545350,	9034,	3,	NaN
736,	106619377,	1281,	2,	NaN
737,	106697405,	9588,	2,	NaN
738,	106744227,	336262,	593,	1.0
739,	107095529,	12374,	4,	1.0
740,	107125107,	59655,	12,	1.0
741,	107204897,	10737,	5,	1.0
742,	107233183,	999589,	852,	1.0
743,	108252506,	37725,	37,	1.0
744,	108310426,	187584,	163,	1.0
745,	108514524,	86100,	47,	1.0
746,	108627277,	694,	2,	NaN
747,	108649842,	2496,	2,	NaN
748,	108671861,	16041,	4,	NaN
749,	108705258,	2861,	2,	NaN
750,	108747085,	20260,	6,	NaN
751,	108786789,	702613,	746,	1.0
752,	109518278,	32307,	6,	1.0
753,	109572420,	59208,	17,	1.0
754,	109676233,	2023,	2,	NaN
755,	109700422,	49607,	9,	1.0
756,	109790857,	21290,	4,	1.0
757,	109847110,	479,	9,	NaN
758,	109871962,	0,	1,	NaN
759,	109889096,	0,	1,	NaN
760,	109923875,	12846,	3,	NaN
761,	109998623,	499,	2,	NaN
762,	110088025,	20151,	3,	1.0
763,	110123042,	4843,	2,	NaN
764,	110193955,	11378,	2,	NaN
765,	110225481,	38179,	11,	0.33333
766,	110275188,	20007,	3,	1.0
767,	110315894,	465538,	453,	0.99228
768,	110804808,	18524,	4,	NaN
769,	110843176,	1579,	3,	1.0
770,	110866437,	30881,	7,	1.0
771,	110914032,	152093,	280,	1.0
772,	111133754,	39037,	12,	1.0
773,	111187116,	107486,	89,	1.0
774,	111348202,	50984,	28,	1.0
775,	111437289,	134606,	358,	1.0
776,	111579872,	457103,	450,	1.0
777,	112087275,	144171,	109,	1.0
778,	112283719,	55982,	11,	1.0
779,	112354777,	22776,	6,	1.0
780,	112491711,	448323,	404,	1.0
781,	112951483,	29871,	9,	1.0
782,	113001757,	95389,	89,	0.96998
783,	113112061,	485138,	887,	1.0
784,	113621953,	123502,	183,	1.0
785,	113766676,	79314,	51,	1.0
786,	113863788,	26113,	6,	1.0
787,	113947330,	12672,	2,	NaN
788,	113986096,	681,	2,	NaN
789,	114096853,	153873,	108,	0.93553
790,	114267337,	429570,	370,	0.99635
791,	114719994,	265219,	150,	1.0
792,	115004998,	49353,	12,	0.53333
793,	115090026,	41184,	10,	1.0
794,	115145558,	200681,	243,	1.0
795,	115367191,	23137,	6,	NaN
796,	115408230,	6987,	6,	NaN
797,	115437056,	10635,	7,	NaN
798,	115467109,	731,	2,	NaN
799,	115544989,	48774,	83,	1.0
800,	115607579,	7445,	3,	1.0
801,	115661165,	67852,	12,	1.0
802,	115746406,	32816,	5,	NaN
803,	115815488,	49176,	36,	1.0
804,	115937695,	5210,	3,	1.0
805,	116000453,	11220,	5,	1.0
806,	116030773,	11081,	5,	1.0
807,	116059706,	35363,	11,	NaN
808,	116109658,	261261,	275,	1.0
809,	116394843,	1078291,	911,	0.9975
810,	117525488,	19484,	6,	1.0
811,	117622735,	16108,	3,	NaN
812,	117701144,	31272,	17,	1.0
813,	117752333,	40256,	8,	0.5
814,	117832328,	296169,	336,	1.0
815,	118152926,	4057,	5,	1.0
816,	118203307,	5241,	4,	NaN
817,	118231001,	39415,	6,	1.0
818,	118288277,	38,	2,	NaN
819,	118318206,	212200,	282,	0.99208
820,	118546975,	10494,	2,	NaN
821,	118577206,	2126,	2,	NaN
822,	118613891,	10109,	6,	1.0
823,	118641396,	725444,	621,	1.0
824,	119382455,	44503,	27,	1.0
825,	119469443,	159880,	121,	1.0
826,	119648691,	86256,	99,	1.0
827,	119802348,	171626,	91,	1.0
828,	119994885,	608098,	663,	0.99728
829,	120639199,	0,	1,	NaN
830,	120655287,	56811,	64,	1.0
831,	120724168,	59162,	92,	1.0
832,	120821984,	12472,	6,	NaN
833,	120842522,	3032,	4,	NaN
834,	120859813,	21004,	5,	NaN
835,	120894690,	99583,	91,	0.97248
836,	121010256,	118911,	81,	1.0
837,	121154182,	147801,	147,	1.0
838,	121313935,	29012,	3,	NaN
839,	121359190,	150186,	180,	1.0
840,	121524142,	73755,	33,	1.0
841,	121613740,	211170,	233,	1.0
842,	121862437,	185504,	168,	1.0
843,	122085790,	6462,	10,	1.0
844,	122156740,	80205,	82,	1.0
845,	122256017,	162396,	184,	1.0
846,	122441853,	363660,	596,	1.0
847,	122842707,	6114,	2,	1.0
848,	122904350,	232153,	189,	1.0
849,	123155754,	58723,	47,	1.0
850,	123231465,	72403,	31,	1.0
851,	123336668,	298296,	248,	1.0
852,	123658911,	88919,	165,	1.0
853,	123764692,	1287,	4,	NaN
854,	123785095,	21870,	8,	NaN
855,	123818596,	56234,	41,	1.0
856,	123894522,	5774,	3,	1.0
857,	123916197,	448686,	367,	0.98914
858,	124371204,	1928,	3,	NaN
859,	124393931,	142709,	150,	1.0
860,	124584298,	19253,	3,	NaN
861,	124622350,	38111,	5,	NaN
862,	124679201,	225410,	244,	1.0
863,	124923084,	159056,	118,	0.90343
864,	125105668,	18179,	5,	1.0
865,	125176101,	1509,	3,	1.0
866,	125194312,	537471,	799,	1.0
867,	125748598,	120262,	89,	0.93679
868,	125927225,	35768,	22,	1.0
869,	125993594,	41334,	9,	NaN
870,	126054274,	634694,	885,	1.0
871,	126739513,	198662,	126,	1.0
872,	126969942,	7023,	3,	NaN
873,	127001119,	15266,	3,	NaN
874,	127032875,	280775,	387,	0.99548
875,	127367836,	43135,	17,	1.0
876,	127436410,	50475,	12,	0.44444
877,	127513018,	103306,	585,	0.88235
878,	127628507,	43103,	9,	1.0
879,	127721093,	8318,	2,	NaN
880,	127778107,	539984,	614,	1.0
881,	128332423,	78557,	144,	1.0
882,	128431866,	59890,	73,	1.0
883,	128524486,	87670,	48,	1.0
884,	128766436,	112346,	173,	1.0
885,	128952219,	647418,	1192,	0.9966
886,	129613206,	154901,	153,	1.0
887,	129792388,	470492,	572,	1.0
888,	130284223,	41811,	60,	1.0
889,	130342655,	112408,	253,	1.0
890,	130480719,	113431,	85,	1.0
891,	130617299,	73886,	68,	1.0
892,	130722660,	122145,	164,	1.0
893,	130872867,	16,	2,	1.0
894,	130892725,	64803,	75,	1.0
895,	130975829,	33425,	6,	1.0
896,	131025179,	122998,	198,	1.0
897,	131165702,	50506,	68,	1.0
898,	131234315,	460465,	695,	1.0
899,	131722697,	0,	1,	NaN
900,	131736122,	133779,	119,	1.0
901,	131887587,	175113,	200,	1.0
902,	132110771,	26103,	4,	NaN
903,	132149616,	14720,	32,	1.0
904,	132183953,	54918,	32,	1.0
905,	132259189,	3589,	2,	NaN
906,	132283432,	43293,	19,	NaN
907,	132343042,	78198,	114,	1.0
908,	132444095,	349104,	491,	0.99744
909,	132811254,	276869,	638,	0.99139
910,	133107993,	96534,	183,	1.0
911,	133234671,	35822,	5,	NaN
912,	133284776,	96034,	282,	0.99156
913,	133431868,	225835,	402,	1.0
914,	133674478,	83,	6,	NaN
915,	133729835,	366581,	811,	0.99201
916,	134109409,	536069,	709,	0.9791
917,	134662147,	179450,	251,	0.95488
918,	134855364,	127061,	501,	1.0
919,	134999416,	207457,	200,	1.0
920,	135241712,	13232,	5,	NaN
921,	135269788,	212505,	1022,	0.99177
922,	135488152,	736,	7,	NaN
923,	135489990,	2404,	28,	NaN
924,	135496293,	12695,	110,	1.0
##Block_i,	Start_pos,	block_length,	num_phased_SNV,	block_quality 
0,	175469,	72608,	171,	0.84091
1,	266373,	108689,	105,	1.0
2,	385116,	777632,	1753,	0.99475
3,	1212780,	747406,	1458,	0.99562
4,	1975376,	19447,	7,	1.0
5,	2036700,	32268,	19,	1.0
6,	2116492,	220462,	458,	0.99055
7,	2357894,	32883,	9,	1.0
8,	2422034,	27800,	43,	1.0
9,	2476820,	47985,	94,	1.0
10,	2547572,	45077,	70,	1.0
11,	2616384,	222924,	211,	1.0
12,	2856658,	209537,	115,	1.0
13,	3081011,	64238,	29,	NaN
14,	3161413,	88835,	38,	1.0
15,	3265766,	47972,	71,	1.0
16,	3313993,	41982,	83,	1.0
17,	3388210,	28568,	8,	NaN
18,	3434700,	100652,	129,	1.0
19,	3577383,	46651,	7,	NaN
20,	3648838,	50241,	59,	1.0
21,	3726872,	464572,	499,	1.0
22,	4229158,	269728,	751,	0.99125
23,	4516402,	12541,	2,	NaN
24,	4548693,	118202,	118,	1.0
25,	4707985,	507411,	977,	1.0
26,	5248829,	175,	3,	0.0
27,	5269586,	426,	3,	NaN
28,	5295178,	335962,	1145,	1.0
29,	5648039,	19071,	4,	NaN
30,	5685566,	180658,	230,	1.0
31,	5888518,	451434,	837,	1.0
32,	6362324,	37778,	19,	0.89564
33,	6419525,	70316,	25,	1.0
34,	6517811,	141496,	126,	1.0
35,	6676736,	151434,	231,	0.98995
36,	6843625,	170441,	447,	1.0
37,	7124982,	3,	2,	NaN
38,	7161338,	5128,	2,	NaN
39,	7262486,	9877,	2,	NaN
40,	7340409,	15459,	4,	NaN
41,	7452164,	34852,	148,	1.0
42,	7504791,	7943,	31,	1.0
43,	7529226,	34416,	34,	1.0
44,	7575713,	197190,	268,	1.0
45,	7798280,	38662,	74,	1.0
46,	7856939,	169802,	191,	1.0
47,	8059308,	9956,	4,	1.0
48,	8087558,	11631,	9,	1.0
49,	8136865,	2773,	3,	NaN
50,	8172150,	64112,	35,	0.81818
51,	8258184,	153351,	200,	1.0
52,	8433683,	704188,	803,	0.99711
53,	9192556,	89415,	56,	0.89296
54,	9304459,	802885,	980,	1.0
55,	10126046,	610955,	751,	0.99208
56,	10758735,	49887,	41,	1.0
57,	10838514,	121880,	99,	1.0
58,	10980559,	12291,	2,	1.0
59,	11020083,	78305,	39,	1.0
60,	11119738,	59221,	79,	1.0
61,	11200280,	2573,	3,	NaN
62,	11216174,	124561,	197,	0.9705
63,	11363063,	105816,	164,	0.9863
64,	11483877,	79089,	78,	1.0
65,	11575457,	595160,	596,	0.99459
66,	12190410,	252805,	318,	1.0
67,	12462654,	201399,	244,	1.0
68,	12684261,	9090,	5,	1.0
69,	12711805,	31141,	8,	NaN
70,	12765268,	463107,	595,	0.99082
71,	13266951,	559879,	548,	0.98815
72,	13895529,	0,	1,	NaN
73,	13936111,	19,	3,	NaN
74,	13997469,	207300,	234,	1.0
75,	14224883,	484441,	371,	1.0
76,	14722893,	285058,	203,	1.0
77,	15040810,	868,	2,	NaN
78,	15102031,	2690,	2,	NaN
79,	15130313,	313875,	342,	0.98899
80,	15461116,	4744,	3,	NaN
81,	15490160,	10923,	2,	NaN
82,	15524372,	37153,	11,	NaN
83,	15611533,	0,	1,	NaN
84,	15630472,	293998,	303,	0.98401
85,	15940792,	62505,	10,	1.0
86,	16114195,	15284,	4,	NaN
87,	16148968,	41573,	8,	1.0
88,	16211343,	433374,	389,	1.0
89,	16685192,	18429,	4,	1.0
90,	16743099,	5,	2,	NaN
91,	16754366,	663843,	514,	1.0
92,	17431817,	445492,	546,	1.0
93,	17933321,	231366,	301,	1.0
94,	18186781,	132950,	243,	1.0
95,	18382971,	112712,	163,	1.0
96,	18506846,	60625,	12,	1.0
97,	18633360,	172527,	161,	1.0
98,	18907624,	582,	2,	NaN
99,	18941429,	384407,	686,	0.99421
100,	19396133,	154318,	254,	1.0
101,	19569074,	418288,	447,	0.97586
102,	20004343,	127018,	141,	1.0
103,	20147217,	238403,	259,	1.0
104,	20404506,	3686,	3,	NaN
105,	20423688,	453684,	653,	0.98984
106,	20946861,	88672,	81,	1.0
107,	21065224,	140023,	184,	1.0
108,	21239470,	199204,	247,	1.0
109,	21456978,	28684,	5,	1.0
110,	21505430,	293090,	483,	1.0
111,	21856294,	11507,	4,	1.0
112,	21894712,	7990,	5,	1.0
113,	21931349,	168,	2,	NaN
114,	21959430,	1785213,	2907,	0.99917
115,	23757351,	39360,	16,	1.0
116,	23816444,	49846,	10,	1.0
117,	23909957,	23856,	47,	1.0
118,	23947936,	20236,	9,	NaN
119,	23997835,	1,	2,	NaN
120,	24024909,	126922,	122,	1.0
121,	24178487,	13201,	2,	NaN
122,	24207064,	41096,	8,	NaN
123,	24285787,	79504,	14,	NaN
124,	24393055,	15894,	10,	NaN
125,	24445676,	8147,	2,	NaN
126,	24483729,	33849,	9,	NaN
127,	24547256,	252704,	579,	1.0
128,	24819758,	35498,	19,	1.0
129,	24876577,	367682,	864,	1.0
130,	25245643,	69895,	50,	1.0
131,	25344453,	9998,	5,	1.0
132,	25372835,	616870,	1028,	1.0
133,	26014763,	64334,	33,	1.0
134,	26093644,	89501,	26,	1.0
135,	26206205,	4897,	2,	NaN
136,	26233122,	2919,	2,	NaN
137,	26267440,	184082,	173,	0.9797
138,	26471042,	87981,	177,	1.0
139,	26572811,	107837,	137,	1.0
140,	26697530,	391660,	422,	1.0
141,	27105317,	232526,	209,	1.0
142,	27363863,	0,	1,	NaN
143,	27415486,	9910,	2,	NaN
144,	27501142,	22041,	6,	NaN
145,	27589178,	648,	9,	NaN
146,	27622809,	62,	3,	NaN
147,	27639843,	13897,	4,	NaN
148,	27696319,	2791,	3,	1.0
149,	27743709,	61901,	47,	1.0
150,	27831379,	7919,	3,	NaN
151,	27852849,	1786,	2,	NaN
152,	27901952,	3712,	2,	1.0
153,	27947580,	34412,	5,	1.0
154,	28000618,	740567,	715,	1.0
155,	28794792,	515582,	629,	1.0
156,	29331969,	196717,	115,	0.97712
157,	29545690,	5700,	2,	NaN
158,	29581048,	16594,	5,	1.0
159,	29636115,	6533,	2,	NaN
160,	29654145,	49056,	11,	1.0
161,	29720053,	45365,	6,	1.0
162,	29785082,	38659,	12,	0.76786
163,	29841527,	331340,	312,	1.0
164,	30195891,	406390,	400,	1.0
165,	30628168,	389860,	411,	1.0
166,	31037387,	755664,	656,	1.0
167,	31818085,	10189,	2,	NaN
168,	31850995,	234425,	262,	1.0
169,	32113057,	69424,	56,	1.0
170,	32198789,	750225,	1034,	0.99616
171,	32986291,	22850,	5,	1.0
172,	33031238,	472115,	663,	1.0
173,	33541424,	129649,	86,	1.0
174,	33716165,	316989,	374,	1.0
175,	34104792,	21083,	5,	1.0
176,	34148781,	4958,	2,	NaN
177,	34188981,	123319,	131,	1.0
178,	34328638,	254789,	360,	1.0
179,	34625199,	251606,	263,	1.0
180,	34944447,	21193,	6,	NaN
181,	35028075,	299145,	411,	0.99125
182,	35382526,	89,	2,	NaN
183,	35402408,	13944,	9,	1.0
184,	35445228,	56250,	95,	1.0
185,	35549733,	114869,	163,	1.0
186,	35678596,	264960,	167,	1.0
187,	35973562,	422308,	531,	1.0
188,	36414122,	24445,	6,	NaN
189,	36453713,	520201,	603,	0.99471
190,	37042325,	16307,	3,	NaN
191,	37074794,	34,	11,	NaN
192,	37107518,	414505,	531,	1.0
193,	37543312,	1918,	2,	NaN
194,	37572751,	296639,	302,	0.97426
195,	37902717,	67060,	15,	1.0
196,	37983295,	287655,	445,	1.0
197,	38297206,	0,	1,	NaN
198,	38350798,	9267,	3,	1.0
199,	38400126,	285043,	435,	1.0
200,	38707476,	7191,	3,	1.0
201,	38728097,	74074,	26,	1.0
202,	38889639,	23749,	3,	1.0
203,	38947772,	4,	2,	NaN
204,	38974412,	10932,	2,	NaN
205,	38998581,	0,	1,	NaN
206,	39056239,	13274,	3,	NaN
207,	39115631,	0,	1,	NaN
208,	39153060,	11937,	5,	NaN
209,	39187053,	13756,	3,	NaN
210,	39225468,	23939,	12,	NaN
211,	39314044,	24811,	3,	1.0
212,	39386697,	30952,	41,	1.0
213,	39438171,	260937,	321,	1.0
214,	39722695,	38185,	6,	NaN
215,	39787088,	46964,	7,	1.0
216,	39857018,	53825,	12,	NaN
217,	39943135,	95636,	114,	1.0
218,	40061439,	42131,	17,	1.0
219,	40146513,	93647,	82,	1.0
220,	40267524,	56223,	9,	1.0
221,	40336166,	0,	1,	NaN
222,	40351295,	244258,	280,	1.0
223,	40612078,	43373,	9,	0.4
224,	40683339,	3536,	2,	NaN
225,	40717611,	16651,	4,	NaN
226,	40750716,	31636,	6,	1.0
227,	40826075,	66183,	51,	1.0
228,	40908517,	6855,	4,	1.0
229,	40945658,	125213,	164,	1.0
230,	41093921,	5349,	3,	NaN
231,	41115613,	0,	1,	NaN
232,	41132653,	491884,	494,	1.0
233,	41676663,	344,	2,	NaN
234,	41691658,	164612,	97,	0.97952
235,	41871441,	149925,	167,	1.0
236,	42057398,	401981,	642,	1.0
237,	42474945,	14603,	2,	NaN
238,	42503955,	8189,	3,	NaN
239,	42529340,	13616,	6,	NaN
240,	42582945,	311997,	489,	0.99366
241,	42912195,	11214,	4,	NaN
242,	42950205,	351794,	552,	1.0
243,	43322485,	13419,	4,	NaN
244,	43354743,	16667,	6,	NaN
245,	43455781,	52266,	6,	NaN
246,	43546867,	8711,	2,	NaN
247,	43593010,	325530,	291,	1.0
248,	43937089,	27294,	23,	1.0
249,	43978258,	343557,	279,	1.0
250,	44339522,	206082,	200,	1.0
251,	44561449,	11092,	9,	NaN
252,	44604040,	377941,	450,	1.0
253,	45023786,	247331,	280,	1.0
254,	45286792,	27184,	3,	1.0
255,	45329146,	453126,	422,	0.99544
256,	45802718,	0,	1,	NaN
257,	45830289,	87710,	83,	1.0
258,	45933446,	13691,	5,	NaN
259,	45984226,	14,	2,	NaN
260,	45996923,	21716,	7,	1.0
261,	46036970,	1647,	2,	NaN
262,	46074817,	252751,	160,	1.0
263,	46345817,	4373,	3,	NaN
264,	46439882,	35081,	6,	NaN
265,	46556164,	3566,	2,	NaN
266,	46585703,	26821,	5,	NaN
267,	46629622,	27956,	3,	NaN
268,	46682273,	43044,	5,	1.0
269,	46773739,	32,	4,	NaN
270,	46804761,	1310,	2,	NaN
271,	46818944,	25368,	6,	NaN
272,	46907095,	40271,	4,	1.0
273,	47053266,	1182,	2,	NaN
274,	47087653,	56887,	7,	1.0
275,	47212691,	791233,	674,	0.97138
276,	48046368,	30127,	5,	NaN
277,	48152605,	4,	3,	NaN
278,	48169718,	13446,	4,	NaN
